종목명,시작 연도,완료 연도,성별,필기시험접수,필기시험응시,필기시험합격,필기시험합격률(%),실기시험접수,실기시험응시,실기시험합격,실기시험합격률(%),자격취득자현황(명)
초음파비파괴검사,1975,2019,전체,44607,33627,9561,28.4,16633,14361,5882,41,6117
초음파비파괴검사,1975,2014,전체,33558,25276,7152,28.3,12649,10868,4415,40.6,4650
초음파비파괴검사,2015,2015,전체,2960,2262,488,21.6,819,730,315,43.2,315
초음파비파괴검사,2015,2015,여,65,52,11,21.2,24,24,15,62.5,15
초음파비파괴검사,2016,2016,전체,2530,1874,517,27.6,888,778,343,44.1,343
초음파비파괴검사,2016,2016,여,76,58,17,29.3,36,36,19,52.8,19
초음파비파괴검사,2017,2017,전체,2175,1639,579,35.3,878,761,359,47.2,359
초음파비파괴검사,2017,2017,여,68,54,29,53.7,43,36,14,38.9,14
초음파비파괴검사,2018,2018,전체,1936,1482,443,29.9,769,662,237,35.8,237
초음파비파괴검사,2018,2018,여,56,40,15,37.5,30,25,5,20,5
초음파비파괴검사,2019,2019,전체,1448,1094,382,34.9,630,562,213,37.9,213
초음파비파괴검사,2019,2019,여,41,33,13,39.4,28,26,10,38.5,10
자기비파괴검사,1975,2019,전체,42602,33416,11881,35.6,16473,14996,9284,61.9,9421
자기비파괴검사,1975,2014,전체,31171,24427,8474,34.7,11399,10279,6312,61.4,6403
자기비파괴검사,2015,2015,전체,2955,2281,582,25.5,899,844,521,61.7,529
자기비파괴검사,2015,2015,여,75,59,17,28.8,25,25,18,72,19
자기비파괴검사,2016,2016,전체,2811,2211,929,42,1227,1139,727,63.8,736
자기비파괴검사,2016,2016,여,87,67,30,44.8,43,40,22,55,22
자기비파괴검사,2017,2017,전체,2160,1761,762,43.3,1186,1103,670,60.7,679
자기비파괴검사,2017,2017,여,65,56,22,39.3,38,37,27,73,27
자기비파괴검사,2018,2018,전체,1798,1405,568,40.4,962,881,584,66.3,597
자기비파괴검사,2018,2018,여,59,49,16,32.7,28,26,22,84.6,22
자기비파괴검사,2019,2019,전체,1707,1331,566,42.5,800,750,470,62.7,477
자기비파괴검사,2019,2019,여,41,33,16,48.5,29,27,20,74.1,20
침투비파괴검사,1975,2017,전체,60505,48499,19684,40.6,25036,22884,14042,61.4,14506
침투비파괴검사,1975,2014,전체,40314,31990,12480,39,15183,13792,8825,64,9103
침투비파괴검사,2015,2015,전체,5187,4226,1989,47.1,2545,2344,1262,53.8,1287
침투비파괴검사,2015,2015,전체,4789,3903,1743,44.7,2370,2202,1309,59.4,1356
침투비파괴검사,2016,2016,전체,3759,3136,1330,42.4,1926,1771,917,51.8,953
침투비파괴검사,2016,2016,전체,3334,2725,1044,38.3,1571,1433,813,56.7,853
침투비파괴검사,2017,2017,전체,3122,2519,1098,43.6,1441,1342,916,68.3,954
환경분야,1975,2019,전체,102779,76926,21022,27.3,45398,42814,36685,85.7,40666
환경분야,1975,2014,전체,64547,47491,9924,20.9,29773,28130,25132,89.3,27902
환경분야,2015,2015,전체,6494,5187,1341,25.9,2181,2088,1706,81.7,1941
환경분야,2015,2015,여,1261,1048,255,24.3,532,516,450,87.2,452
환경분야,2016,2016,전체,6671,5141,1811,35.2,2428,2309,1886,81.7,2185
환경분야,2016,2016,여,1327,1078,406,37.7,615,596,508,85.2,510
환경분야,2017,2017,전체,7240,5646,2479,43.9,3406,3200,2373,74.2,2625
환경분야,2017,2017,여,1320,1030,461,44.8,668,634,537,84.7,539
환경분야,2018,2018,전체,8452,6540,2734,41.8,3884,3629,2704,74.5,2939
환경분야,2018,2018,여,1662,1345,579,43,849,811,625,77.1,629
환경분야,2019,2019,전체,9375,6921,2733,39.5,3726,3458,2884,83.4,3074
환경분야,2019,2019,여,1651,1288,514,39.9,779,732,639,87.3,643
환경,1975,2019,전체,102651,76823,20983,27.3,45355,42774,36650,85.7,40666
환경,1975,2014,전체,64419,47388,9885,20.9,29730,28090,25097,89.3,27902
환경,2015,2015,전체,6494,5187,1341,25.9,2181,2088,1706,81.7,1941
환경,2015,2015,여,1261,1048,255,24.3,532,516,450,87.2,452
환경,2016,2016,전체,6671,5141,1811,35.2,2428,2309,1886,81.7,2185
환경,2016,2016,여,1327,1078,406,37.7,615,596,508,85.2,510
환경,2017,2017,전체,7240,5646,2479,43.9,3406,3200,2373,74.2,2625
환경,2017,2017,여,1320,1030,461,44.8,668,634,537,84.7,539
환경,2018,2018,전체,8452,6540,2734,41.8,3884,3629,2704,74.5,2939
환경,2018,2018,여,1662,1345,579,43,849,811,625,77.1,629
환경,2019,2019,전체,9375,6921,2733,39.5,3726,3458,2884,83.4,3074
환경,2019,2019,여,1651,1288,514,39.9,779,732,639,87.3,643
에너지.기상분야,1975,2019,전체,634380,498705,170159,34.1,265563,230637,61666,26.7,198822
에너지.기상분야,1975,2014,전체,560539,439676,140746,32,226332,195635,44251,22.6,180721
에너지.기상분야,2015,2015,전체,13089,10647,4176,39.2,6279,5751,2838,49.3,2917
에너지.기상분야,2015,2015,여,237,186,66,35.5,106,94,32,34,32
에너지.기상분야,2016,2016,전체,13412,10605,5011,47.3,6484,5885,2936,49.9,3078
에너지.기상분야,2016,2016,여,255,188,79,42,89,71,29,40.8,31
에너지.기상분야,2017,2017,전체,13402,10877,5965,54.8,7470,6630,3505,52.9,3662
에너지.기상분야,2017,2017,여,377,308,207,67.2,201,160,83,51.9,83
에너지.기상분야,2018,2018,전체,16607,13387,7268,54.3,9277,8129,4340,53.4,4528
에너지.기상분야,2018,2018,여,633,535,315,58.9,406,329,170,51.7,171
에너지.기상분야,2019,2019,전체,17331,13513,6993,51.8,9721,8607,3796,44.1,3916
에너지.기상분야,2019,2019,여,736,589,303,51.4,492,399,123,30.8,125
신재생에너지발전설비(태양광),1975,2019,전체,18574,15639,10260,65.6,13868,11030,3987,36.1,3987
신재생에너지발전설비(태양광),1975,2014,전처,3256,2769,1774,64.1,2103,1764,437,24.8,437
신재생에너지발전설비(태양광),2015,2015,전체,1740,1463,686,46.9,1204,978,275,28.1,275
신재생에너지발전설비(태양광),2015,2015,여,146,114,35,30.7,64,54,11,20.4,11
신재생에너지발전설비(태양광),2016,2016,전체,1646,1322,803,60.7,1195,927,82,8.8,82
신재생에너지발전설비(태양광),2016,2016,여,114,85,38,44.7,48,31,2,6.5,2
신재생에너지발전설비(태양광),2017,2017,전체,2534,2198,1733,78.8,2000,1553,876,56.4,876
신재생에너지발전설비(태양광),2017,2017,여,238,208,168,80.8,163,124,61,49.2,61
신재생에너지발전설비(태양광),2018,2018,전체,4863,4170,2914,69.9,3665,2893,1428,49.4,1428
신재생에너지발전설비(태양광),2018,2018,여,501,432,276,63.9,356,281,138,49.1,138
신재생에너지발전설비(태양광),2019,2019,전체,4535,3717,2350,63.2,3701,2915,889,30.5,889
신재생에너지발전설비(태양광),2019,2019,여,573,467,261,55.9,446,356,105,29.5,105
에너지관리,1975,2019,전체,91370,72089,30053,41.7,40068,37449,19617,52.4,194835
에너지관리,1975,2014,전체,32847,25930,9126,35.2,12602,11713,5752,49.1,180284
에너지관리,2015,2015,전체,11349,9184,3490,38,5075,4773,2563,53.7,2642
에너지관리,2015,2015,여,91,72,31,43.1,42,40,21,52.5,21
에너지관리,2016,2016,전체,11766,9283,4208,45.3,5289,4958,2854,57.6,2996
에너지관리,2016,2016,여,141,103,41,39.8,41,40,27,67.5,29
에너지관리,2017,2017,전체,10868,8679,4232,48.8,5470,5077,2629,51.8,2786
에너지관리,2017,2017,여,139,100,39,39,38,36,22,61.1,22
에너지관리,2018,2018,전체,11744,9217,4354,47.2,5612,5236,2912,55.6,3100
에너지관리,2018,2018,여,132,103,39,37.9,50,48,32,66.7,33
에너지관리,2019,2019,전체,12796,9796,4643,47.4,6020,5692,2907,51.1,3027
에너지관리,2019,2019,여,163,122,42,34.4,46,43,18,41.9,20
