종목명,년도,성별,필기시험접수,필기시험응시,필기시험합격,필기시험합격률(%),실기시험접수,실기시험응시,실기시험합격,실기시험합격률(%),자격취득자현황(명)
광산보안,2016,여자,9,6,3,50,3,3,1,33.3,1
광산보안,2017,전체,118,78,32,41,38,35,22,62.9,22
광산보안,2017,여자,6,4,1,25,2,2,2,100,2
광산보안,2018,전체,142,110,44,40,50,47,8,17,8
광산보안,2018,여자,5,5,3,60,3,3,1,33.3,1
광산보안,2019,전체,119,94,53,56.4,72,65,43,66.2,43
광산보안,2019,여자,2,1,1,100,2,2,0,0,0
광산보안,2020,전체,96,58,31,53.4,45,45,22,48.9,22
광산보안,2020,여자,3,3,1,33.3,1,1,0,0,0
지하수,전체,전체,1192,838,179,21.4,292,252,67,26.6,67
지하수,2015(누적),전체,1192,838,179,21.4,292,252,67,26.6,67
광해방지분야,전체,전체,2604,2034,1049,51.6,1601,1352,392,29,392
광해방지분야,2015(누적),전체,2067,1633,793,48.6,1243,1050,291,27.7,291
광해방지분야,2016,전체,132,98,51,52,63,55,42,76.4,42
광해방지분야,2016,여자,28,24,14,58.3,20,19,14,73.7,14
광해방지분야,2017,전체,152,110,77,70,90,79,30,38,30
광해방지분야,2017,여자,35,29,25,86.2,29,28,6,21.4,6
광해방지분야,2018,전체,87,67,45,67.2,66,58,9,15.5,9
광해방지분야,2018,여자,11,11,10,90.9,20,17,4,23.5,4
광해방지분야,2019,전체,87,58,35,60.3,62,49,10,20.4,10
광해방지분야,2019,여자,16,11,8,72.7,13,9,4,44.4,4
광해방지분야,2020,전체,79,68,48,70.6,77,61,10,16.4,10
광해방지분야,2020,여자,17,15,12,80,17,13,0,0,0
광해방지,전체,전체,2604,2034,1049,51.6,1601,1352,392,29,392
광해방지,2015(누적),전체,2067,1633,793,48.6,1243,1050,291,27.7,291
광해방지,2016,전체,132,98,51,52,63,55,42,76.4,42
광해방지,2016,여자,28,24,14,58.3,20,19,14,73.7,14
광해방지,2017,전체,152,110,77,70,90,79,30,38,30
광해방지,2017,여자,35,29,25,86.2,29,28,6,21.4,6
광해방지,2018,전체,87,67,45,67.2,66,58,9,15.5,9
광해방지,2018,여자,11,11,10,90.9,20,17,4,23.5,4
광해방지,2019,전체,87,58,35,60.3,62,49,10,20.4,10
광해방지,2019,여자,16,11,8,72.7,13,9,4,44.4,4
광해방지,2020,전체,79,68,48,70.6,77,61,10,16.4,10
광해방지,2020,여자,17,15,12,80,17,13,0,0,0
기계제작분야,전체,전체,294178,210741,71816,34.1,127838,109850,44098,40.1,44817
기계제작분야,2015(누적),전체,201008,141761,42224,29.8,80147,67465,25125,37.2,25844
기계제작분야,2016,전체,16540,11968,4689,39.2,6623,5961,2814,47.2,2814
기계제작분야,2016,여자,1678,1236,432,35,584,529,221,41.8,221
기계제작분야,2017,전체,19095,14226,5888,41.4,9003,8051,3612,44.9,3612
기계제작분야,2017,여자,1897,1453,527,36.3,814,729,318,43.6,318
기계제작분야,2018,전체,17380,12741,5464,42.9,8961,7951,2886,36.3,2886
기계제작분야,2018,여자,2081,1539,525,34.1,837,750,263,35.1,263
기계제작분야,2019,전체,20059,14537,6377,43.9,10562,9509,4148,43.6,4148
기계제작분야,2019,여자,2601,1962,760,38.7,1168,1070,465,43.5,465
기계제작분야,2020,전체,20096,15508,7174,46.3,12542,10913,5513,50.5,5513
기계제작분야,2020,여자,2943,2288,869,38,1491,1322,680,51.4,680
일반기계,전체,전체,283549,203465,70277,34.5,126032,108235,43444,40.1,43953
일반기계,2015(누적),전체,191555,135276,40842,30.2,78509,65996,24529,37.2,25038
일반기계,2016,전체,16246,11770,4653,39.5,6580,5922,2804,47.3,2804
일반기계,2016,여자,1644,1214,428,35.3,580,525,220,41.9,220
일반기계,2017,전체,18857,14076,5853,41.6,8968,8021,3602,44.9,3602
일반기계,2017,여자,1876,1440,526,36.5,813,729,318,43.6,318
일반기계,2018,전체,17178,12603,5429,43.1,8928,7923,2873,36.3,2873
일반기계,2018,여자,2056,1523,522,34.3,835,748,261,34.9,261
일반기계,2019,전체,19837,14389,6353,44.2,10540,9490,4141,43.6,4141
일반기계,2019,여자,2572,1945,759,39,1167,1069,464,43.4,464
일반기계,2020,전체,19876,15351,7147,46.6,12507,10883,5495,50.5,5495
일반기계,2020,여자,2912,2265,868,38.3,1490,1321,679,51.4,679
계량1급(제11류),전체,전체,1624,944,147,15.6,62,61,28,45.9,0
계량1급(제11류),2015(누적),전체,1624,944,147,15.6,62,61,28,45.9,0
기계공정설계,전체,전체,983,744,193,25.9,271,237,89,37.6,0
기계공정설계,2015(누적),전체,983,744,193,25.9,271,237,89,37.6,0
기계설계,전체,전체,4284,2926,550,18.8,585,500,169,33.8,358
기계설계,2015(누적),전체,3108,2135,393,18.4,417,354,111,31.4,300
기계설계,2016,전체,294,198,36,18.2,43,39,10,25.6,10
기계설계,2016,여자,34,22,4,18.2,4,4,1,25,1
기계설계,2017,전체,238,150,35,23.3,35,30,10,33.3,10
기계설계,2017,여자,21,13,1,7.7,1,0,0,0,0
기계설계,2018,전체,202,138,35,25.4,33,28,13,46.4,13
기계설계,2018,여자,25,16,3,18.8,2,2,2,100,2
기계설계,2019,전체,222,148,24,16.2,22,19,7,36.8,7
기계설계,2019,여자,29,17,1,5.9,1,1,1,100,1
기계설계,2020,전체,220,157,27,17.2,35,30,18,60,18
기계설계,2020,여자,31,23,1,4.3,1,1,1,100,1
치공구설계,전체,전체,847,670,160,23.9,179,163,53,32.5,0
치공구설계,2015(누적),전체,847,670,160,23.9,179,163,53,32.5,0
정밀측정(기계분야),전체,전체,683,506,141,27.9,211,192,96,50,95
정밀측정(기계분야),2015(누적),전체,683,506,141,27.9,211,192,96,50,95
정밀측정(전기분야),전체,전체,57,43,2,4.7,6,6,1,16.7,1
정밀측정(전기분야),2015(누적),전체,57,43,2,4.7,6,6,1,16.7,1
정밀측정,전체,전체,1447,1087,283,26,430,395,190,48.1,97
정밀측정,2015(누적),전체,1447,1087,283,26,430,395,190,48.1,97
계량(전기분야),전체,전체,144,86,23,26.7,22,21,9,42.9,128
계량(전기분야),2015(누적),전체,144,86,23,26.7,22,21,9,42.9,128
계량(기계분야),전체,전체,484,217,33,15.2,26,26,16,61.5,146
계량(기계분야),2015(누적),전체,484,217,33,15.2,26,26,16,61.5,146
계량(물리분야),전체,전체,76,53,7,13.2,14,14,3,21.4,39
계량(물리분야),2015(누적),전체,76,53,7,13.2,14,14,3,21.4,39
기계장비설비.설치분야,전체,전체,350726,245941,89913,36.6,163002,136873,50572,36.9,52975
기계장비설비.설치분야,2015(누적),전체,285106,198146,68051,34.3,126316,105286,37081,35.2,39484
기계장비설비.설치분야,2016,전체,11620,8598,4166,48.5,6021,5338,2832,53.1,2832
기계장비설비.설치분야,2016,여자,456,334,149,44.6,229,192,85,44.3,85
기계장비설비.설치분야,2017,전체,12198,8830,3964,44.9,6205,5459,2667,48.9,2667
기계장비설비.설치분야,2017,여자,524,389,171,44,262,229,102,44.5,102
기계장비설비.설치분야,2018,전체,12912,9235,3671,39.8,6123,5384,2483,46.1,2483
기계장비설비.설치분야,2018,여자,611,441,170,38.5,274,222,115,51.8,115
기계장비설비.설치분야,2019,전체,15140,10990,5241,47.7,8058,7118,2695,37.9,2695
기계장비설비.설치분야,2019,여자,740,547,284,51.9,387,340,124,36.5,124
기계장비설비.설치분야,2020,전체,13750,10142,4820,47.5,10279,8288,2814,34,2814
기계장비설비.설치분야,2020,여자,806,600,307,51.2,658,522,170,32.6,170
농업기계,전체,전체,1226,836,172,20.6,224,185,61,33,61
농업기계,2015(누적),전체,1030,711,146,20.5,200,162,47,29,47
농업기계,2016,전체,30,22,5,22.7,4,4,2,50,2
농업기계,2016,여자,1,1,0,0,0,0,0,0,0
농업기계,2017,전체,31,24,5,20.8,3,3,1,33.3,1
농업기계,2017,여자,0,0,0,0,0,0,0,0,0
농업기계,2018,전체,38,23,3,13,4,4,1,25,1
농업기계,2018,여자,4,1,1,100,1,1,0,0,0
농업기계,2019,전체,56,30,9,30,11,10,9,90,9
농업기계,2019,여자,4,2,1,50,2,2,2,100,2
농업기계,2020,전체,41,26,4,15.4,2,2,1,50,1
농업기계,2020,여자,1,0,0,0,0,0,0,0,0
윤활관리,전체,전체,178,105,13,12.4,17,15,3,20,3
윤활관리,2015(누적),전체,178,105,13,12.4,17,15,3,20,3
건설기계,전체,전체,146059,104006,38648,37.2,72368,60595,20600,34,0
건설기계,2015(누적),전체,146059,104006,38648,37.2,72368,60595,20600,34,0
건설기계설비,전체,전체,12640,9268,4926,53.2,5974,4879,2684,55,24146
건설기계설비,2015(누적),전체,4317,3139,1346,42.9,1604,1317,636,48.3,22098
건설기계설비,2016,전체,1919,1467,805,54.9,829,677,404,59.7,404
건설기계설비,2016,여자,126,85,40,47.1,46,37,20,54.1,20
건설기계설비,2017,전체,1760,1320,743,56.3,849,730,416,57,416
건설기계설비,2017,여자,132,98,58,59.2,71,64,32,50,32
건설기계설비,2018,전체,1535,1074,586,54.6,731,629,377,59.9,377
건설기계설비,2018,여자,106,71,31,43.7,48,41,25,61,25
건설기계설비,2019,전체,1506,1085,633,58.3,720,615,350,56.9,350
건설기계설비,2019,여자,130,102,48,47.1,48,42,32,76.2,32
건설기계설비,2020,전체,1603,1183,813,68.7,1241,911,501,55,501
건설기계설비,2020,여자,154,113,67,59.3,94,69,38,55.1,38
건설기계정비,전체,전체,6832,4879,2008,41.2,884,747,202,27,1718
건설기계정비,2015(누적),전체,6467,4605,1952,42.4,809,685,187,27.3,1703
건설기계정비,2016,전체,77,59,11,18.6,16,14,2,14.3,2
건설기계정비,2016,여자,1,1,0,0,0,0,0,0,0
건설기계정비,2017,전체,77,56,16,28.6,21,20,7,35,7
건설기계정비,2017,여자,1,0,0,0,0,0,0,0,0
건설기계정비,2018,전체,60,43,7,16.3,11,8,3,37.5,3
건설기계정비,2018,여자,1,1,0,0,0,0,0,0,0
건설기계정비,2019,전체,81,61,13,21.3,17,14,2,14.3,2
건설기계정비,2019,여자,0,0,0,0,0,0,0,0,0
건설기계정비,2020,전체,70,55,9,16.4,10,6,1,16.7,1
건설기계정비,2020,여자,0,0,0,0,0,0,0,0,0
궤도장비정비,전체,전체,508,419,83,19.8,114,108,49,45.4,49
궤도장비정비,2015(누적),전체,389,330,65,19.7,97,91,41,45.1,41
궤도장비정비,2016,전체,32,24,7,29.2,7,7,2,28.6,2
궤도장비정비,2016,여자,0,0,0,0,0,0,0,0,0
궤도장비정비,2017,전체,26,21,3,14.3,7,7,4,57.1,4
궤도장비정비,2017,여자,0,0,0,0,0,0,0,0,0
궤도장비정비,2018,전체,17,11,3,27.3,3,3,2,66.7,2
궤도장비정비,2018,여자,0,0,0,0,0,0,0,0,0
궤도장비정비,2019,전체,25,17,0,0,0,0,0,0,0
궤도장비정비,2019,여자,0,0,0,0,0,0,0,0,0
궤도장비정비,2020,전체,19,16,5,31.3,0,0,0,0,0
궤도장비정비,2020,여자,0,0,0,0,0,0,0,0,0
메카트로닉스,전체,전체,2200,1607,358,22.3,442,360,99,27.5,101
메카트로닉스,2015(누적),전체,2129,1559,345,22.1,426,346,94,27.2,96
메카트로닉스,2016,전체,17,11,2,18.2,5,4,1,25,1
메카트로닉스,2016,여자,1,0,0,0,0,0,0,0,0
메카트로닉스,2017,전체,17,10,5,50,5,4,2,50,2
메카트로닉스,2017,여자,1,0,0,0,0,0,0,0,0
메카트로닉스,2018,전체,15,12,3,25,2,2,1,50,1
메카트로닉스,2018,여자,0,0,0,0,0,0,0,0,0
메카트로닉스,2019,전체,14,8,3,37.5,3,3,1,33.3,1
메카트로닉스,2019,여자,0,0,0,0,0,0,0,0,0
메카트로닉스,2020,전체,8,7,0,0,1,1,0,0,0
메카트로닉스,2020,여자,0,0,0,0,0,0,0,0,0
승강기,전체,전체,24494,18298,4365,23.9,6436,6150,3505,57,3504
승강기,2015(누적),전체,16118,12037,2495,20.7,3934,3755,1945,51.8,1944
승강기,2016,전체,1057,775,178,23,240,235,164,69.8,164
승강기,2016,여자,34,25,12,48,12,12,9,75,9
승강기,2017,전체,1567,1156,231,20,336,330,191,57.9,191
승강기,2017,여자,42,32,12,37.5,17,17,10,58.8,10
승강기,2018,전체,1808,1380,438,31.7,509,499,341,68.3,341
승강기,2018,여자,67,56,26,46.4,32,30,27,90,27
승강기,2019,전체,2417,1803,667,37,811,801,590,73.7,590
승강기,2019,여자,85,70,35,50,36,36,29,80.6,29
승강기,2020,전체,1527,1147,356,31,606,530,274,51.7,274
승강기,2020,여자,57,49,15,30.6,25,22,15,68.2,15
공조냉동기계,전체,전체,131085,86394,28832,33.4,62543,50673,15753,31.1,15777
공조냉동기계,2015(누적),전체,97708,62952,18471,29.3,41444,33231,10656,32.1,10680
공조냉동기계,2016,전체,5317,3639,1484,40.8,2684,2270,912,40.2,912
공조냉동기계,2016,여자,278,208,88,42.3,160,132,50,37.9,50
공조냉동기계,2017,전체,6054,4137,1821,44,3379,2853,1119,39.2,1119
공조냉동기계,2017,여자,331,243,96,39.5,167,142,56,39.4,56
공조냉동기계,2018,전체,6580,4570,1694,37.1,3400,2855,938,32.9,938
공조냉동기계,2018,여자,404,291,103,35.4,183,140,55,39.3,55
공조냉동기계,2019,전체,7688,5456,2655,48.7,4756,4026,860,21.4,860
공조냉동기계,2019,여자,508,364,194,53.3,291,250,55,22,55
공조냉동기계,2020,전체,7738,5640,2707,48,6880,5438,1268,23.3,1268
공조냉동기계,2020,여자,573,422,216,51.2,528,421,112,26.6,112
설비보전,전체,전체,25504,20129,10508,52.2,14000,13161,7616,57.9,7616
설비보전,2015(누적),전체,10711,8702,4570,52.5,5417,5089,2872,56.4,2872
설비보전,2016,전체,3171,2601,1674,64.4,2236,2127,1345,63.2,1345
설비보전,2016,여자,15,14,9,64.3,11,11,6,54.5,6
설비보전,2017,전체,2666,2106,1140,54.1,1605,1512,927,61.3,927
설비보전,2017,여자,17,16,5,31.3,7,6,4,66.7,4
설비보전,2018,전체,2859,2122,937,44.2,1463,1384,820,59.2,820
설비보전,2018,여자,29,21,9,42.9,10,10,8,80,8
설비보전,2019,전체,3353,2530,1261,49.8,1740,1649,883,53.5,883
설비보전,2019,여자,13,9,6,66.7,10,10,6,60,6
설비보전,2020,전체,2744,2068,926,44.8,1539,1400,769,54.9,769
설비보전,2020,여자,21,16,9,56.3,11,10,5,50,5
철도분야,전체,전체,1363,948,237,25,398,356,61,17.1,71
철도분야,2015(누적),전체,1299,904,231,25.6,393,351,58,16.5,68
철도분야,2016,전체,14,10,2,20,1,1,1,100,1
철도분야,2016,여자,0,0,0,0,0,0,0,0,0
철도분야,2017,전체,10,6,0,0,0,0,0,0,0
철도분야,2017,여자,0,0,0,0,0,0,0,0,0
철도분야,2018,전체,12,8,2,25,2,2,1,50,1
철도분야,2018,여자,1,1,0,0,0,0,0,0,0
철도분야,2019,전체,15,11,1,9.1,1,1,1,100,1
철도분야,2019,여자,0,0,0,0,0,0,0,0,0
철도분야,2020,전체,13,9,1,11.1,1,1,0,0,0
철도분야,2020,여자,0,0,0,0,0,0,0,0,0
철도차량,전체,전체,1363,948,237,25,398,356,61,17.1,71
철도차량,2015(누적),전체,1299,904,231,25.6,393,351,58,16.5,68
철도차량,2016,전체,14,10,2,20,1,1,1,100,1
철도차량,2016,여자,0,0,0,0,0,0,0,0,0
철도차량,2017,전체,10,6,0,0,0,0,0,0,0
철도차량,2017,여자,0,0,0,0,0,0,0,0,0
철도차량,2018,전체,12,8,2,25,2,2,1,50,1
철도차량,2018,여자,1,1,0,0,0,0,0,0,0
철도차량,2019,전체,15,11,1,9.1,1,1,1,100,1
철도차량,2019,여자,0,0,0,0,0,0,0,0,0
철도차량,2020,전체,13,9,1,11.1,1,1,0,0,0
철도차량,2020,여자,0,0,0,0,0,0,0,0,0
조선분야,전체,전체,7650,5702,1443,25.3,1439,1305,678,52,1443
조선분야,2015(누적),전체,6871,5106,1207,23.6,1157,1032,518,50.2,1283
조선분야,2016,전체,106,71,22,31,28,26,16,61.5,16
조선분야,2016,여자,12,10,4,40,4,4,2,50,2
조선분야,2017,전체,160,120,52,43.3,56,55,33,60,33
조선분야,2017,여자,7,4,0,0,2,2,0,0,0
조선분야,2018,전체,139,104,34,32.7,47,43,31,72.1,31
조선분야,2018,여자,10,8,1,12.5,1,1,0,0,0
조선분야,2019,전체,204,163,67,41.1,73,73,46,63,46
조선분야,2019,여자,13,11,5,45.5,6,6,5,83.3,5
조선분야,2020,전체,170,138,61,44.2,78,76,34,44.7,34
조선분야,2020,여자,24,21,12,57.1,11,11,5,45.5,5
조선,전체,전체,6390,4921,1344,27.3,1389,1265,670,53,1443
조선,2015(누적),전체,5611,4325,1108,25.6,1107,992,510,51.4,1283
조선,2016,전체,106,71,22,31,28,26,16,61.5,16
조선,2016,여자,12,10,4,40,4,4,2,50,2
조선,2017,전체,160,120,52,43.3,56,55,33,60,33
조선,2017,여자,7,4,0,0,2,2,0,0,0
조선,2018,전체,139,104,34,32.7,47,43,31,72.1,31
조선,2018,여자,10,8,1,12.5,1,1,0,0,0
조선,2019,전체,204,163,67,41.1,73,73,46,63,46
조선,2019,여자,13,11,5,45.5,6,6,5,83.3,5
조선,2020,전체,170,138,61,44.2,78,76,34,44.7,34
조선,2020,여자,24,21,12,57.1,11,11,5,45.5,5
선박기계1급,전체,전체,1260,781,99,12.7,50,40,8,20,0
선박기계1급,2015(누적),전체,1260,781,99,12.7,50,40,8,20,0
항공분야,전체,전체,3891,2918,643,22,492,429,88,20.5,693
항공분야,2015(누적),전체,3514,2649,595,22.5,419,364,78,21.4,683
항공분야,2016,전체,58,40,4,10,9,8,1,12.5,1
항공분야,2016,여자,6,6,0,0,0,0,0,0,0
항공분야,2017,전체,73,50,13,26,13,11,5,45.5,5
항공분야,2017,여자,6,5,1,20,1,1,0,0,0
항공분야,2018,전체,86,63,11,17.5,19,17,0,0,0
항공분야,2018,여자,9,6,0,0,1,1,0,0,0
항공분야,2019,전체,86,61,8,13.1,16,14,2,14.3,2
항공분야,2019,여자,7,7,1,14.3,1,1,0,0,0
항공분야,2020,전체,74,55,12,21.8,16,15,2,13.3,2
항공분야,2020,여자,5,4,2,50,2,2,0,0,0
항공,전체,전체,3891,2918,643,22,492,429,88,20.5,693
항공,2015(누적),전체,3514,2649,595,22.5,419,364,78,21.4,683
항공,2016,전체,58,40,4,10,9,8,1,12.5,1
항공,2016,여자,6,6,0,0,0,0,0,0,0
항공,2017,전체,73,50,13,26,13,11,5,45.5,5
항공,2017,여자,6,5,1,20,1,1,0,0,0
항공,2018,전체,86,63,11,17.5,19,17,0,0,0
항공,2018,여자,9,6,0,0,1,1,0,0,0
항공,2019,전체,86,61,8,13.1,16,14,2,14.3,2
항공,2019,여자,7,7,1,14.3,1,1,0,0,0
항공,2020,전체,74,55,12,21.8,16,15,2,13.3,2
항공,2020,여자,5,4,2,50,2,2,0,0,0
자동차분야,전체,전체,122424,90138,26228,29.1,42949,36630,10686,29.2,13500
자동차분야,2015(누적),전체,113342,83464,24778,29.7,40353,34239,10039,29.3,12853
자동차분야,2016,전체,1788,1296,248,19.1,433,403,104,25.8,104
자동차분야,2016,여자,40,23,3,13,11,9,1,11.1,1
자동차분야,2017,전체,1853,1346,298,22.1,534,500,163,32.6,163
자동차분야,2017,여자,39,27,7,25.9,9,9,3,33.3,3
자동차분야,2018,전체,1763,1269,330,26,539,500,110,22,110
자동차분야,2018,여자,41,29,5,17.2,7,6,2,33.3,2
자동차분야,2019,전체,2045,1522,326,21.4,601,549,167,30.4,167
자동차분야,2019,여자,42,35,9,25.7,13,11,3,27.3,3
자동차분야,2020,전체,1633,1241,248,20,489,439,103,23.5,103
자동차분야,2020,여자,53,37,9,24.3,10,10,2,20,2
그린전동자동차,전체,전체,1997,1510,335,22.2,520,452,59,13.1,62
그린전동자동차,2015(누적),전체,253,196,29,14.8,55,48,3,6.3,6
그린전동자동차,2016,전체,304,228,53,23.2,69,58,5,8.6,5
그린전동자동차,2016,여자,8,4,1,25,2,1,1,100,1
그린전동자동차,2017,전체,353,256,59,23,89,81,3,3.7,3
그린전동자동차,2017,여자,13,10,2,20,2,2,0,0,0
그린전동자동차,2018,전체,359,275,106,38.5,141,124,2,1.6,2
그린전동자동차,2018,여자,9,4,0,0,1,1,0,0,0
그린전동자동차,2019,전체,469,349,73,20.9,123,105,46,43.8,46
그린전동자동차,2019,여자,8,6,1,16.7,2,1,0,0,0
그린전동자동차,2020,전체,259,206,15,7.3,43,36,0,0,0
그린전동자동차,2020,여자,9,4,0,0,0,0,0,0,0
그린전동자동차기사,전체,전체,376,299,66,22.1,58,54,3,5.6,0
그린전동자동차기사,2015(누적),전체,376,299,66,22.1,58,54,3,5.6,0
자동차정비,전체,전체,77208,57202,14668,25.6,24756,21217,6442,30.4,13438
자동차정비,2015(누적),전체,69870,51842,13524,26.1,22625,19230,5851,30.4,12847
자동차정비,2016,전체,1484,1068,195,18.3,364,345,99,28.7,99
자동차정비,2016,여자,32,19,2,10.5,9,8,0,0,0
자동차정비,2017,전체,1500,1090,239,21.9,445,419,160,38.2,160
자동차정비,2017,여자,26,17,5,29.4,7,7,3,42.9,3
자동차정비,2018,전체,1404,994,224,22.5,398,376,108,28.7,108
자동차정비,2018,여자,32,25,5,20,6,5,2,40,2
자동차정비,2019,전체,1576,1173,253,21.6,478,444,121,27.3,121
자동차정비,2019,여자,34,29,8,27.6,11,10,3,30,3
자동차정비,2020,전체,1374,1035,233,22.5,446,403,103,25.6,103
자동차정비,2020,여자,44,33,9,27.3,10,10,2,20,2
자동차검사,전체,전체,42843,31127,11159,35.8,17615,14907,4182,28.1,0
자동차검사,2015(누적),전체,42843,31127,11159,35.8,17615,14907,4182,28.1,0
금형.공작기계분야,전체,전체,5681,4298,1016,23.6,1486,1288,339,26.3,340
금형.공작기계분야,2015(누적),전체,4847,3669,852,23.2,1257,1084,282,26,283
금형.공작기계분야,2016,전체,194,139,42,30.2,45,37,9,24.3,9
금형.공작기계분야,2016,여자,21,17,7,41.2,8,8,3,37.5,3
금형.공작기계분야,2017,전체,177,127,47,37,64,62,15,24.2,15
금형.공작기계분야,2017,여자,21,13,4,30.8,7,7,2,28.6,2
금형.공작기계분야,2018,전체,141,108,18,16.7,41,37,9,24.3,9
금형.공작기계분야,2018,여자,8,5,2,40,3,3,2,66.7,2
금형.공작기계분야,2019,전체,174,143,35,24.5,43,38,10,26.3,10
금형.공작기계분야,2019,여자,15,10,1,10,2,1,1,100,1
금형.공작기계분야,2020,전체,148,112,22,19.6,36,30,14,46.7,14
금형.공작기계분야,2020,여자,18,12,0,0,1,1,1,100,1
사출금형설계,전체,전체,3223,2436,607,24.9,880,761,197,25.9,197
사출금형설계,2015(누적),전체,2738,2081,509,24.5,743,639,167,26.1,167
사출금형설계,2016,전체,120,83,27,32.5,28,23,3,13,3
사출금형설계,2016,여자,15,12,6,50,6,6,1,16.7,1
사출금형설계,2017,전체,106,78,29,37.2,43,42,8,19,8
사출금형설계,2017,여자,17,11,4,36.4,7,7,2,28.6,2
사출금형설계,2018,전체,69,51,9,17.6,22,19,5,26.3,5
사출금형설계,2018,여자,6,3,2,66.7,3,3,2,66.7,2
사출금형설계,2019,전체,104,82,22,26.8,25,22,5,22.7,5
사출금형설계,2019,여자,8,5,0,0,1,0,0,0,0
사출금형설계,2020,전체,86,61,11,18,19,16,9,56.3,9
사출금형설계,2020,여자,13,9,0,0,1,1,1,100,1
프레스금형설계,전체,전체,2458,1862,409,22,606,527,142,26.9,143
프레스금형설계,2015(누적),전체,2109,1588,343,21.6,514,445,115,25.8,116
프레스금형설계,2016,전체,74,56,15,26.8,17,14,6,42.9,6
프레스금형설계,2016,여자,6,5,1,20,2,2,2,100,2
프레스금형설계,2017,전체,71,49,18,36.7,21,20,7,35,7
프레스금형설계,2017,여자,4,2,0,0,0,0,0,0,0
프레스금형설계,2018,전체,72,57,9,15.8,19,18,4,22.2,4
프레스금형설계,2018,여자,2,2,0,0,0,0,0,0,0
프레스금형설계,2019,전체,70,61,13,21.3,18,16,5,31.3,5
프레스금형설계,2019,여자,7,5,1,20,1,1,1,100,1
프레스금형설계,2020,전체,62,51,11,21.6,17,14,5,35.7,5
프레스금형설계,2020,여자,5,3,0,0,0,0,0,0,0
금속.재료분야,전체,전체,23370,18566,6123,33,6405,5951,2461,41.4,5854
금속.재료분야,2015(누적),전체,20527,16349,4981,30.5,5145,4742,1730,36.5,5123
금속.재료분야,2016,전체,475,353,86,24.4,100,96,57,59.4,57
금속.재료분야,2016,여자,64,49,10,20.4,10,10,5,50,5
금속.재료분야,2017,전체,486,368,182,49.5,181,174,43,24.7,43
금속.재료분야,2017,여자,73,59,26,44.1,26,26,8,30.8,8
금속.재료분야,2018,전체,401,306,112,36.6,165,158,87,55.1,87
금속.재료분야,2018,여자,55,42,18,42.9,25,24,14,58.3,14
금속.재료분야,2019,전체,692,540,319,59.1,347,332,245,73.8,245
금속.재료분야,2019,여자,98,75,36,48,38,37,29,78.4,29
금속.재료분야,2020,전체,789,650,443,68.2,467,449,299,66.6,299
금속.재료분야,2020,여자,133,116,80,69,80,78,52,66.7,52
금속1급,전체,전체,0,0,0,0,0,0,0,0,674
금속1급,2015(누적),전체,0,0,0,0,0,0,0,0,674
금속(재료분야),전체,전체,13793,11076,3140,28.3,3052,2873,1249,43.5,0
금속(재료분야),2015(누적),전체,13793,11076,3140,28.3,3052,2873,1249,43.5,0
금속(제련분야),전체,전체,1088,845,175,20.7,207,186,66,35.5,0
금속(제련분야),2015(누적),전체,1088,845,175,20.7,207,186,66,35.5,0
금속(가공분야),전체,전체,1608,1194,216,18.1,293,281,143,50.9,0
금속(가공분야),2015(누적),전체,1608,1194,216,18.1,293,281,143,50.9,0
금속,전체,전체,461,331,40,12.1,46,44,28,63.6,0
금속,2015(누적),전체,461,331,40,12.1,46,44,28,63.6,0
금속재료,전체,전체,3692,2837,1357,47.8,1485,1426,893,62.6,4564
금속재료,2015(누적),전체,849,620,215,34.7,225,217,162,74.7,3833
금속재료,2016,전체,475,353,86,24.4,100,96,57,59.4,57
금속재료,2016,여자,64,49,10,20.4,10,10,5,50,5
금속재료,2017,전체,486,368,182,49.5,181,174,43,24.7,43
금속재료,2017,여자,73,59,26,44.1,26,26,8,30.8,8
금속재료,2018,전체,401,306,112,36.6,165,158,87,55.1,87
금속재료,2018,여자,55,42,18,42.9,25,24,14,58.3,14
금속재료,2019,전체,692,540,319,59.1,347,332,245,73.8,245
금속재료,2019,여자,98,75,36,48,38,37,29,78.4,29
금속재료,2020,전체,789,650,443,68.2,467,449,299,66.6,299
금속재료,2020,여자,133,116,80,69,80,78,52,66.7,52
세라믹,전체,전체,2728,2283,1195,52.3,1322,1141,82,7.2,616
세라믹,2015(누적),전체,2728,2283,1195,52.3,1322,1141,82,7.2,616
용접분야,전체,전체,19700,14039,2776,19.8,4503,4227,1711,40.5,1712
용접분야,2015(누적),전체,14945,10692,2036,19,3139,2939,1324,45,1325
용접분야,2016,전체,1129,797,194,24.3,278,266,96,36.1,96
용접분야,2016,여자,20,12,4,33.3,3,3,0,0,0
용접분야,2017,전체,1159,835,167,20,321,301,103,34.2,103
용접분야,2017,여자,14,12,3,25,5,4,2,50,2
용접분야,2018,전체,966,677,172,25.4,277,262,88,33.6,88
용접분야,2018,여자,14,11,4,36.4,5,5,2,40,2
용접분야,2019,전체,947,643,123,19.1,292,277,59,21.3,59
용접분야,2019,여자,21,17,3,17.6,7,7,1,14.3,1
용접분야,2020,전체,554,395,84,21.3,196,182,41,22.5,41
용접분야,2020,여자,9,6,2,33.3,4,3,1,33.3,1
용접,전체,전체,19700,14039,2776,19.8,4503,4227,1711,40.5,1712
